#    L    TT             EE             TE             PP             TP          
  3936   0.118975E+01   0.488119E-01  -0.765199E-01   0.234378E+04   0.130981E+01
  3937   0.118782E+01   0.485913E-01  -0.765421E-01   0.234182E+04   0.130908E+01
  3938   0.118609E+01   0.483608E-01  -0.765241E-01   0.233987E+04   0.130836E+01
  3939   0.118426E+01   0.481277E-01  -0.765251E-01   0.233791E+04   0.130765E+01
  3940   0.118248E+01   0.478993E-01  -0.765300E-01   0.233596E+04   0.130694E+01
  3941   0.118074E+01   0.476757E-01  -0.765162E-01   0.233401E+04   0.130623E+01
  3942   0.117905E+01   0.474419E-01  -0.764909E-01   0.233206E+04   0.130553E+01
  3943   0.117726E+01   0.472127E-01  -0.764538E-01   0.233011E+04   0.130484E+01
  3944   0.117544E+01   0.469733E-01  -0.764122E-01   0.232817E+04   0.130414E+01
  3945   0.117374E+01   0.467383E-01  -0.763584E-01   0.232623E+04   0.130346E+01
  3946   0.117194E+01   0.465079E-01  -0.762994E-01   0.232429E+04   0.130278E+01
  3947   0.117027E+01   0.462745E-01  -0.762278E-01   0.232235E+04   0.130210E+01
  3948   0.116856E+01   0.460380E-01  -0.761431E-01   0.232041E+04   0.130143E+01
  3949   0.116676E+01   0.457985E-01  -0.760601E-01   0.231848E+04   0.130076E+01
  3950   0.116507E+01   0.455707E-01  -0.759561E-01   0.231655E+04   0.130009E+01
  3951   0.116336E+01   0.453248E-01  -0.758532E-01   0.231462E+04   0.129943E+01
  3952   0.116170E+01   0.450832E-01  -0.757438E-01   0.231269E+04   0.129878E+01
  3953   0.115993E+01   0.448533E-01  -0.756129E-01   0.231076E+04   0.129812E+01
  3954   0.115828E+01   0.445979E-01  -0.754825E-01   0.230884E+04   0.129748E+01
  3955   0.115660E+01   0.443617E-01  -0.753450E-01   0.230691E+04   0.129683E+01
  3956   0.115489E+01   0.441223E-01  -0.752003E-01   0.230499E+04   0.129619E+01
  3957   0.115322E+01   0.438872E-01  -0.750480E-01   0.230307E+04   0.129556E+01
  3958   0.115144E+01   0.436491E-01  -0.748732E-01   0.230116E+04   0.129493E+01
  3959   0.114971E+01   0.434041E-01  -0.746980E-01   0.229924E+04   0.129430E+01
  3960   0.114802E+01   0.431641E-01  -0.745297E-01   0.229733E+04   0.129367E+01
  3961   0.114629E+01   0.429271E-01  -0.743456E-01   0.229542E+04   0.129305E+01
  3962   0.114460E+01   0.426899E-01  -0.741382E-01   0.229351E+04   0.129244E+01
  3963   0.114288E+01   0.424564E-01  -0.739296E-01   0.229160E+04   0.129182E+01
  3964   0.114119E+01   0.422205E-01  -0.737271E-01   0.228969E+04   0.129121E+01
  3965   0.113947E+01   0.419809E-01  -0.735156E-01   0.228779E+04   0.129061E+01
  3966   0.113771E+01   0.417457E-01  -0.732948E-01   0.228589E+04   0.129000E+01
  3967   0.113598E+01   0.415149E-01  -0.730572E-01   0.228399E+04   0.128940E+01
  3968   0.113422E+01   0.412736E-01  -0.728249E-01   0.228209E+04   0.128881E+01
  3969   0.113242E+01   0.410375E-01  -0.725827E-01   0.228020E+04   0.128822E+01
  3970   0.113072E+01   0.408044E-01  -0.723306E-01   0.227830E+04   0.128763E+01
  3971   0.112891E+01   0.405705E-01  -0.720758E-01   0.227641E+04   0.128704E+01
  3972   0.112713E+01   0.403374E-01  -0.718106E-01   0.227452E+04   0.128646E+01
  3973   0.112531E+01   0.401050E-01  -0.715422E-01   0.227263E+04   0.128588E+01
  3974   0.112352E+01   0.398742E-01  -0.712631E-01   0.227074E+04   0.128530E+01
  3975   0.112168E+01   0.396448E-01  -0.709805E-01   0.226886E+04   0.128472E+01
  3976   0.111995E+01   0.394155E-01  -0.706941E-01   0.226698E+04   0.128415E+01
  3977   0.111803E+01   0.391885E-01  -0.704039E-01   0.226510E+04   0.128358E+01
  3978   0.111628E+01   0.389624E-01  -0.700947E-01   0.226322E+04   0.128302E+01
  3979   0.111434E+01   0.387370E-01  -0.697961E-01   0.226134E+04   0.128245E+01
  3980   0.111250E+01   0.385139E-01  -0.694781E-01   0.225946E+04   0.128189E+01
  3981   0.111061E+01   0.382910E-01  -0.691704E-01   0.225759E+04   0.128134E+01
  3982   0.110867E+01   0.380696E-01  -0.688503E-01   0.225572E+04   0.128078E+01
  3983   0.110683E+01   0.378492E-01  -0.685177E-01   0.225385E+04   0.128023E+01
  3984   0.110487E+01   0.376303E-01  -0.681874E-01   0.225198E+04   0.127968E+01
  3985   0.110293E+01   0.374130E-01  -0.678515E-01   0.225012E+04   0.127913E+01
  3986   0.110101E+01   0.371967E-01  -0.675101E-01   0.224825E+04   0.127858E+01
  3987   0.109904E+01   0.369820E-01  -0.671628E-01   0.224639E+04   0.127804E+01
  3988   0.109702E+01   0.367697E-01  -0.668169E-01   0.224453E+04   0.127750E+01
  3989   0.109509E+01   0.365576E-01  -0.664573E-01   0.224267E+04   0.127696E+01
  3990   0.109311E+01   0.363472E-01  -0.660988E-01   0.224081E+04   0.127642E+01
  3991   0.109107E+01   0.361385E-01  -0.657262E-01   0.223896E+04   0.127588E+01
  3992   0.108905E+01   0.359315E-01  -0.653617E-01   0.223711E+04   0.127535E+01
  3993   0.108698E+01   0.357269E-01  -0.649903E-01   0.223526E+04   0.127482E+01
  3994   0.108500E+01   0.355226E-01  -0.646190E-01   0.223341E+04   0.127429E+01
  3995   0.108288E+01   0.353207E-01  -0.642404E-01   0.223156E+04   0.127376E+01
  3996   0.108078E+01   0.351206E-01  -0.638468E-01   0.222971E+04   0.127324E+01
  3997   0.107870E+01   0.349208E-01  -0.634529E-01   0.222787E+04   0.127271E+01
  3998   0.107648E+01   0.347242E-01  -0.630807E-01   0.222603E+04   0.127219E+01
  3999   0.107435E+01   0.345286E-01  -0.626855E-01   0.222419E+04   0.127167E+01
  4000   0.107223E+01   0.343349E-01  -0.622672E-01   0.222235E+04   0.127115E+01
  4001   0.107006E+01   0.341422E-01  -0.618700E-01   0.222051E+04   0.127063E+01
  4002   0.106796E+01   0.339528E-01  -0.614569E-01   0.221868E+04   0.127011E+01
  4003   0.106573E+01   0.337646E-01  -0.610500E-01   0.221685E+04   0.126960E+01
  4004   0.106351E+01   0.335768E-01  -0.606345E-01   0.221502E+04   0.126908E+01
  4005   0.106138E+01   0.333917E-01  -0.602179E-01   0.221319E+04   0.126857E+01
  4006   0.105918E+01   0.332087E-01  -0.597926E-01   0.221136E+04   0.126806E+01
  4007   0.105684E+01   0.330270E-01  -0.593809E-01   0.220953E+04   0.126755E+01
  4008   0.105458E+01   0.328474E-01  -0.589383E-01   0.220771E+04   0.126704E+01
  4009   0.105225E+01   0.326699E-01  -0.585166E-01   0.220589E+04   0.126653E+01
  4010   0.105001E+01   0.324946E-01  -0.580862E-01   0.220407E+04   0.126602E+01
  4011   0.104762E+01   0.323209E-01  -0.576768E-01   0.220225E+04   0.126552E+01
  4012   0.104531E+01   0.321502E-01  -0.572511E-01   0.220043E+04   0.126501E+01
  4013   0.104300E+01   0.319803E-01  -0.568241E-01   0.219862E+04   0.126451E+01
  4014   0.104070E+01   0.318128E-01  -0.563957E-01   0.219681E+04   0.126400E+01
  4015   0.103833E+01   0.316477E-01  -0.559659E-01   0.219499E+04   0.126350E+01
  4016   0.103596E+01   0.314843E-01  -0.555346E-01   0.219319E+04   0.126299E+01
  4017   0.103359E+01   0.313227E-01  -0.551019E-01   0.219138E+04   0.126249E+01
  4018   0.103122E+01   0.311637E-01  -0.546751E-01   0.218957E+04   0.126199E+01
  4019   0.102877E+01   0.310065E-01  -0.542468E-01   0.218777E+04   0.126149E+01
  4020   0.102633E+01   0.308519E-01  -0.538095E-01   0.218597E+04   0.126099E+01
  4021   0.102388E+01   0.306993E-01  -0.533781E-01   0.218417E+04   0.126049E+01
  4022   0.102151E+01   0.305472E-01  -0.529525E-01   0.218237E+04   0.125999E+01
  4023   0.101899E+01   0.303986E-01  -0.525254E-01   0.218057E+04   0.125949E+01
  4024   0.101653E+01   0.302529E-01  -0.520818E-01   0.217878E+04   0.125899E+01
  4025   0.101407E+01   0.301085E-01  -0.516647E-01   0.217698E+04   0.125849E+01
  4026   0.101154E+01   0.299692E-01  -0.512401E-01   0.217519E+04   0.125799E+01
  4027   0.100892E+01   0.298285E-01  -0.508078E-01   0.217340E+04   0.125749E+01
  4028   0.100644E+01   0.296922E-01  -0.503842E-01   0.217161E+04   0.125699E+01
  4029   0.100389E+01   0.295567E-01  -0.499677E-01   0.216983E+04   0.125649E+01
  4030   0.100132E+01   0.294251E-01  -0.495429E-01   0.216804E+04   0.125598E+01
  4031   0.998828E+00   0.292936E-01  -0.491259E-01   0.216626E+04   0.125548E+01
  4032   0.996173E+00   0.291660E-01  -0.487086E-01   0.216448E+04   0.125498E+01
  4033   0.993656E+00   0.290395E-01  -0.482909E-01   0.216270E+04   0.125448E+01
  4034   0.991056E+00   0.289162E-01  -0.478803E-01   0.216092E+04   0.125398E+01
  4035   0.988518E+00   0.287939E-01  -0.474678E-01   0.215915E+04   0.125348E+01
  4036   0.985895E+00   0.286751E-01  -0.470594E-01   0.215737E+04   0.125297E+01
  4037   0.983259E+00   0.285574E-01  -0.466536E-01   0.215560E+04   0.125247E+01
  4038   0.980609E+00   0.284423E-01  -0.462502E-01   0.215383E+04   0.125197E+01
  4039   0.978021E+00   0.283301E-01  -0.458501E-01   0.215206E+04   0.125146E+01
  4040   0.975343E+00   0.282191E-01  -0.454524E-01   0.215030E+04   0.125096E+01
  4041   0.972725E+00   0.281102E-01  -0.450565E-01   0.214853E+04   0.125045E+01
  4042   0.970090E+00   0.280042E-01  -0.446637E-01   0.214677E+04   0.124994E+01
  4043   0.967439E+00   0.279004E-01  -0.442741E-01   0.214501E+04   0.124944E+01
  4044   0.964771E+00   0.277980E-01  -0.438876E-01   0.214325E+04   0.124893E+01
  4045   0.962011E+00   0.276980E-01  -0.435034E-01   0.214149E+04   0.124842E+01
  4046   0.959380E+00   0.276002E-01  -0.431223E-01   0.213973E+04   0.124791E+01
  4047   0.956656E+00   0.275048E-01  -0.427443E-01   0.213798E+04   0.124739E+01
  4048   0.953986E+00   0.274117E-01  -0.423693E-01   0.213623E+04   0.124688E+01
  4049   0.951221E+00   0.273204E-01  -0.419974E-01   0.213448E+04   0.124637E+01
  4050   0.948508E+00   0.272316E-01  -0.416291E-01   0.213273E+04   0.124585E+01
  4051   0.945774E+00   0.271438E-01  -0.412631E-01   0.213098E+04   0.124533E+01
  4052   0.943166E+00   0.270586E-01  -0.409017E-01   0.212923E+04   0.124481E+01
  4053   0.940461E+00   0.269752E-01  -0.405419E-01   0.212749E+04   0.124429E+01
  4054   0.937584E+00   0.268937E-01  -0.401869E-01   0.212575E+04   0.124377E+01
  4055   0.934833E+00   0.268142E-01  -0.398353E-01   0.212400E+04   0.124325E+01
  4056   0.932058E+00   0.267374E-01  -0.394872E-01   0.212227E+04   0.124272E+01
  4057   0.929333E+00   0.266618E-01  -0.391434E-01   0.212053E+04   0.124220E+01
  4058   0.926511E+00   0.265890E-01  -0.388018E-01   0.211879E+04   0.124167E+01
  4059   0.923737E+00   0.265175E-01  -0.384670E-01   0.211706E+04   0.124114E+01
  4060   0.920940E+00   0.264474E-01  -0.381375E-01   0.211533E+04   0.124061E+01
  4061   0.918191E+00   0.263795E-01  -0.378099E-01   0.211360E+04   0.124008E+01
  4062   0.915418E+00   0.263137E-01  -0.374870E-01   0.211187E+04   0.123954E+01
  4063   0.912619E+00   0.262494E-01  -0.371692E-01   0.211014E+04   0.123901E+01
  4064   0.909794E+00   0.261865E-01  -0.368556E-01   0.210841E+04   0.123847E+01
  4065   0.907091E+00   0.261253E-01  -0.365472E-01   0.210669E+04   0.123793E+01
  4066   0.904288E+00   0.260663E-01  -0.362426E-01   0.210497E+04   0.123739E+01
  4067   0.901532E+00   0.260090E-01  -0.359441E-01   0.210325E+04   0.123685E+01
  4068   0.898750E+00   0.259525E-01  -0.356496E-01   0.210153E+04   0.123630E+01
  4069   0.896014E+00   0.258978E-01  -0.353606E-01   0.209981E+04   0.123576E+01
  4070   0.893251E+00   0.258454E-01  -0.350759E-01   0.209810E+04   0.123521E+01
  4071   0.890534E+00   0.257934E-01  -0.347961E-01   0.209638E+04   0.123466E+01
  4072   0.887715E+00   0.257439E-01  -0.345230E-01   0.209467E+04   0.123411E+01
  4073   0.885017E+00   0.256962E-01  -0.342545E-01   0.209296E+04   0.123355E+01
  4074   0.882141E+00   0.256489E-01  -0.339897E-01   0.209125E+04   0.123300E+01
  4075   0.879384E+00   0.256034E-01  -0.337319E-01   0.208955E+04   0.123244E+01
  4076   0.876673E+00   0.255599E-01  -0.334797E-01   0.208784E+04   0.123188E+01
  4077   0.873932E+00   0.255169E-01  -0.332331E-01   0.208614E+04   0.123132E+01
  4078   0.871161E+00   0.254759E-01  -0.329908E-01   0.208443E+04   0.123076E+01
  4079   0.868435E+00   0.254354E-01  -0.327537E-01   0.208273E+04   0.123019E+01
  4080   0.865678E+00   0.253970E-01  -0.325232E-01   0.208104E+04   0.122962E+01
  4081   0.862965E+00   0.253592E-01  -0.322974E-01   0.207934E+04   0.122906E+01
  4082   0.860295E+00   0.253228E-01  -0.320777E-01   0.207764E+04   0.122848E+01
  4083   0.857520E+00   0.252878E-01  -0.318628E-01   0.207595E+04   0.122791E+01
  4084   0.854862E+00   0.252543E-01  -0.316543E-01   0.207426E+04   0.122734E+01
  4085   0.852097E+00   0.252215E-01  -0.314508E-01   0.207257E+04   0.122676E+01
  4086   0.849450E+00   0.251896E-01  -0.312524E-01   0.207088E+04   0.122618E+01
  4087   0.846770E+00   0.251592E-01  -0.310592E-01   0.206919E+04   0.122560E+01
  4088   0.844205E+00   0.251297E-01  -0.308736E-01   0.206751E+04   0.122501E+01
  4089   0.841534E+00   0.251011E-01  -0.306926E-01   0.206582E+04   0.122443E+01
  4090   0.838829E+00   0.250741E-01  -0.305142E-01   0.206414E+04   0.122384E+01
  4091   0.836165E+00   0.250481E-01  -0.303422E-01   0.206246E+04   0.122325E+01
  4092   0.833542E+00   0.250224E-01  -0.301766E-01   0.206078E+04   0.122266E+01
  4093   0.830811E+00   0.249992E-01  -0.300169E-01   0.205910E+04   0.122206E+01
  4094   0.828193E+00   0.249749E-01  -0.298616E-01   0.205743E+04   0.122146E+01
  4095   0.825615E+00   0.249532E-01  -0.297123E-01   0.205576E+04   0.122086E+01
  4096   0.822929E+00   0.249318E-01  -0.295678E-01   0.205408E+04   0.122026E+01
  4097   0.820355E+00   0.249109E-01  -0.294279E-01   0.205241E+04   0.121966E+01
  4098   0.817820E+00   0.248912E-01  -0.292952E-01   0.205074E+04   0.121905E+01
  4099   0.815176E+00   0.248720E-01  -0.291652E-01   0.204908E+04   0.121844E+01
  4100   0.812569E+00   0.248541E-01  -0.290425E-01   0.204741E+04   0.121783E+01
  4101   0.810001E+00   0.248368E-01  -0.289235E-01   0.204575E+04   0.121721E+01
  4102   0.807470E+00   0.248208E-01  -0.288106E-01   0.204408E+04   0.121660E+01
  4103   0.804904E+00   0.248047E-01  -0.287030E-01   0.204242E+04   0.121598E+01
  4104   0.802376E+00   0.247891E-01  -0.285995E-01   0.204076E+04   0.121535E+01
  4105   0.799887E+00   0.247742E-01  -0.285002E-01   0.203911E+04   0.121473E+01
  4106   0.797287E+00   0.247606E-01  -0.284066E-01   0.203745E+04   0.121410E+01
  4107   0.794876E+00   0.247468E-01  -0.283190E-01   0.203580E+04   0.121347E+01
  4108   0.792355E+00   0.247345E-01  -0.282351E-01   0.203414E+04   0.121284E+01
  4109   0.789873E+00   0.247205E-01  -0.281558E-01   0.203249E+04   0.121221E+01
  4110   0.787430E+00   0.247086E-01  -0.280820E-01   0.203084E+04   0.121157E+01
  4111   0.784953E+00   0.246974E-01  -0.280116E-01   0.202920E+04   0.121093E+01
  4112   0.782515E+00   0.246860E-01  -0.279462E-01   0.202755E+04   0.121029E+01
  4113   0.780117E+00   0.246746E-01  -0.278859E-01   0.202590E+04   0.120964E+01
  4114   0.777685E+00   0.246638E-01  -0.278294E-01   0.202426E+04   0.120900E+01
  4115   0.775293E+00   0.246529E-01  -0.277782E-01   0.202262E+04   0.120835E+01
  4116   0.772942E+00   0.246427E-01  -0.277302E-01   0.202098E+04   0.120769E+01
  4117   0.770557E+00   0.246323E-01  -0.276871E-01   0.201934E+04   0.120704E+01
  4118   0.768286E+00   0.246220E-01  -0.276489E-01   0.201770E+04   0.120638E+01
  4119   0.765834E+00   0.246122E-01  -0.276143E-01   0.201607E+04   0.120572E+01
  4120   0.763571E+00   0.246017E-01  -0.275841E-01   0.201444E+04   0.120506E+01
  4121   0.761275E+00   0.245919E-01  -0.275570E-01   0.201280E+04   0.120439E+01
  4122   0.758946E+00   0.245820E-01  -0.275347E-01   0.201117E+04   0.120372E+01
  4123   0.756658E+00   0.245713E-01  -0.275163E-01   0.200954E+04   0.120305E+01
  4124   0.754412E+00   0.245606E-01  -0.275022E-01   0.200792E+04   0.120238E+01
  4125   0.752133E+00   0.245506E-01  -0.274908E-01   0.200629E+04   0.120170E+01
  4126   0.749896E+00   0.245405E-01  -0.274839E-01   0.200467E+04   0.120102E+01
  4127   0.747702E+00   0.245297E-01  -0.274800E-01   0.200305E+04   0.120034E+01
  4128   0.745549E+00   0.245189E-01  -0.274808E-01   0.200142E+04   0.119965E+01
  4129   0.743216E+00   0.245080E-01  -0.274841E-01   0.199980E+04   0.119897E+01
  4130   0.741074E+00   0.244964E-01  -0.274915E-01   0.199819E+04   0.119828E+01
  4131   0.738901E+00   0.244848E-01  -0.275017E-01   0.199657E+04   0.119758E+01
  4132   0.736770E+00   0.244732E-01  -0.275148E-01   0.199496E+04   0.119689E+01
  4133   0.734683E+00   0.244608E-01  -0.275325E-01   0.199334E+04   0.119619E+01
  4134   0.732564E+00   0.244477E-01  -0.275524E-01   0.199173E+04   0.119549E+01
  4135   0.730414E+00   0.244354E-01  -0.275757E-01   0.199012E+04   0.119478E+01
  4136   0.728382E+00   0.244224E-01  -0.276015E-01   0.198851E+04   0.119407E+01
  4137   0.726394E+00   0.244086E-01  -0.276309E-01   0.198691E+04   0.119336E+01
  4138   0.724301E+00   0.243949E-01  -0.276631E-01   0.198530E+04   0.119265E+01
  4139   0.722326E+00   0.243804E-01  -0.276975E-01   0.198370E+04   0.119194E+01
  4140   0.720321E+00   0.243660E-01  -0.277358E-01   0.198210E+04   0.119122E+01
  4141   0.718286E+00   0.243509E-01  -0.277758E-01   0.198049E+04   0.119050E+01
  4142   0.716370E+00   0.243351E-01  -0.278191E-01   0.197890E+04   0.118977E+01
  4143   0.714424E+00   0.243194E-01  -0.278651E-01   0.197730E+04   0.118905E+01
  4144   0.712448E+00   0.243022E-01  -0.279133E-01   0.197570E+04   0.118832E+01
  4145   0.710592E+00   0.242859E-01  -0.279636E-01   0.197411E+04   0.118758E+01
  4146   0.708706E+00   0.242681E-01  -0.280162E-01   0.197251E+04   0.118685E+01
  4147   0.706792E+00   0.242497E-01  -0.280712E-01   0.197092E+04   0.118611E+01
  4148   0.704922E+00   0.242306E-01  -0.281281E-01   0.196933E+04   0.118537E+01
  4149   0.703099E+00   0.242124E-01  -0.281877E-01   0.196775E+04   0.118462E+01
  4150   0.701246E+00   0.241920E-01  -0.282485E-01   0.196616E+04   0.118387E+01
  4151   0.699440E+00   0.241724E-01  -0.283122E-01   0.196457E+04   0.118312E+01
  4152   0.697605E+00   0.241515E-01  -0.283774E-01   0.196299E+04   0.118237E+01
  4153   0.695817E+00   0.241306E-01  -0.284449E-01   0.196141E+04   0.118161E+01
  4154   0.694001E+00   0.241083E-01  -0.285140E-01   0.195983E+04   0.118085E+01
  4155   0.692307E+00   0.240860E-01  -0.285839E-01   0.195825E+04   0.118009E+01
  4156   0.690512E+00   0.240622E-01  -0.286555E-01   0.195667E+04   0.117933E+01
  4157   0.688765E+00   0.240392E-01  -0.287289E-01   0.195509E+04   0.117856E+01
  4158   0.687065E+00   0.240146E-01  -0.288032E-01   0.195352E+04   0.117779E+01
  4159   0.685340E+00   0.239892E-01  -0.288795E-01   0.195195E+04   0.117701E+01
  4160   0.683664E+00   0.239638E-01  -0.289553E-01   0.195037E+04   0.117624E+01
  4161   0.681962E+00   0.239376E-01  -0.290324E-01   0.194880E+04   0.117546E+01
  4162   0.680310E+00   0.239105E-01  -0.291107E-01   0.194724E+04   0.117467E+01
  4163   0.678633E+00   0.238818E-01  -0.291889E-01   0.194567E+04   0.117389E+01
  4164   0.677007E+00   0.238529E-01  -0.292676E-01   0.194410E+04   0.117310E+01
  4165   0.675431E+00   0.238239E-01  -0.293477E-01   0.194254E+04   0.117231E+01
  4166   0.673831E+00   0.237933E-01  -0.294271E-01   0.194098E+04   0.117151E+01
  4167   0.672208E+00   0.237609E-01  -0.295072E-01   0.193942E+04   0.117072E+01
  4168   0.670637E+00   0.237298E-01  -0.295874E-01   0.193786E+04   0.116992E+01
  4169   0.668894E+00   0.236963E-01  -0.296685E-01   0.193630E+04   0.116912E+01
  4170   0.667501E+00   0.236633E-01  -0.297483E-01   0.193474E+04   0.116831E+01
  4171   0.666011E+00   0.236285E-01  -0.298275E-01   0.193319E+04   0.116750E+01
  4172   0.664425E+00   0.235934E-01  -0.299078E-01   0.193163E+04   0.116669E+01
  4173   0.662967E+00   0.235565E-01  -0.299876E-01   0.193008E+04   0.116588E+01
  4174   0.661488E+00   0.235193E-01  -0.300657E-01   0.192853E+04   0.116506E+01
