#    L    TT             EE             BB             TE          
  5009   0.689965E-01   0.186954E-02   0.000000E+00  -0.110001E-02
  5010   0.687294E-01   0.186870E-02   0.000000E+00  -0.109543E-02
  5011   0.684557E-01   0.186803E-02   0.000000E+00  -0.109111E-02
  5012   0.681977E-01   0.186746E-02   0.000000E+00  -0.108715E-02
  5013   0.679331E-01   0.186706E-02   0.000000E+00  -0.108332E-02
  5014   0.676693E-01   0.186670E-02   0.000000E+00  -0.107983E-02
  5015   0.674063E-01   0.186636E-02   0.000000E+00  -0.107663E-02
  5016   0.671441E-01   0.186619E-02   0.000000E+00  -0.107363E-02
  5017   0.668902E-01   0.186606E-02   0.000000E+00  -0.107106E-02
  5018   0.666296E-01   0.186602E-02   0.000000E+00  -0.106862E-02
  5019   0.663699E-01   0.186609E-02   0.000000E+00  -0.106668E-02
  5020   0.661183E-01   0.186626E-02   0.000000E+00  -0.106479E-02
  5021   0.658601E-01   0.186654E-02   0.000000E+00  -0.106319E-02
  5022   0.656176E-01   0.186684E-02   0.000000E+00  -0.106194E-02
  5023   0.653610E-01   0.186717E-02   0.000000E+00  -0.106098E-02
  5024   0.651126E-01   0.186760E-02   0.000000E+00  -0.106037E-02
  5025   0.648724E-01   0.186828E-02   0.000000E+00  -0.106005E-02
  5026   0.646106E-01   0.186885E-02   0.000000E+00  -0.105993E-02
  5027   0.643646E-01   0.186959E-02   0.000000E+00  -0.106024E-02
  5028   0.641267E-01   0.187043E-02   0.000000E+00  -0.106077E-02
  5029   0.638747E-01   0.187116E-02   0.000000E+00  -0.106165E-02
  5030   0.636383E-01   0.187206E-02   0.000000E+00  -0.106267E-02
  5031   0.633952E-01   0.187315E-02   0.000000E+00  -0.106419E-02
  5032   0.631529E-01   0.187404E-02   0.000000E+00  -0.106593E-02
  5033   0.629188E-01   0.187510E-02   0.000000E+00  -0.106788E-02
  5034   0.626780E-01   0.187627E-02   0.000000E+00  -0.107034E-02
  5035   0.624454E-01   0.187740E-02   0.000000E+00  -0.107302E-02
  5036   0.622060E-01   0.187863E-02   0.000000E+00  -0.107605E-02
  5037   0.619674E-01   0.187989E-02   0.000000E+00  -0.107922E-02
  5038   0.617444E-01   0.188126E-02   0.000000E+00  -0.108291E-02
  5039   0.615147E-01   0.188266E-02   0.000000E+00  -0.108674E-02
  5040   0.612931E-01   0.188401E-02   0.000000E+00  -0.109085E-02
  5041   0.610574E-01   0.188539E-02   0.000000E+00  -0.109540E-02
  5042   0.608299E-01   0.188688E-02   0.000000E+00  -0.110025E-02
  5043   0.606030E-01   0.188840E-02   0.000000E+00  -0.110531E-02
  5044   0.603918E-01   0.188995E-02   0.000000E+00  -0.111073E-02
  5045   0.601663E-01   0.189146E-02   0.000000E+00  -0.111630E-02
  5046   0.599416E-01   0.189315E-02   0.000000E+00  -0.112231E-02
  5047   0.597324E-01   0.189472E-02   0.000000E+00  -0.112854E-02
  5048   0.595016E-01   0.189632E-02   0.000000E+00  -0.113506E-02
  5049   0.592938E-01   0.189796E-02   0.000000E+00  -0.114180E-02
  5050   0.590793E-01   0.189963E-02   0.000000E+00  -0.114899E-02
  5051   0.588729E-01   0.190125E-02   0.000000E+00  -0.115632E-02
  5052   0.586597E-01   0.190291E-02   0.000000E+00  -0.116401E-02
  5053   0.584472E-01   0.190467E-02   0.000000E+00  -0.117201E-02
  5054   0.582353E-01   0.190639E-02   0.000000E+00  -0.118015E-02
  5055   0.580390E-01   0.190807E-02   0.000000E+00  -0.118866E-02
  5056   0.578211E-01   0.190979E-02   0.000000E+00  -0.119732E-02
  5057   0.576335E-01   0.191153E-02   0.000000E+00  -0.120628E-02
  5058   0.574318E-01   0.191324E-02   0.000000E+00  -0.121546E-02
  5059   0.572307E-01   0.191490E-02   0.000000E+00  -0.122494E-02
  5060   0.570377E-01   0.191652E-02   0.000000E+00  -0.123472E-02
  5061   0.568453E-01   0.191825E-02   0.000000E+00  -0.124465E-02
  5062   0.566536E-01   0.191994E-02   0.000000E+00  -0.125487E-02
  5063   0.564550E-01   0.192166E-02   0.000000E+00  -0.126533E-02
  5064   0.562720E-01   0.192327E-02   0.000000E+00  -0.127601E-02
  5065   0.560822E-01   0.192484E-02   0.000000E+00  -0.128699E-02
  5066   0.558930E-01   0.192652E-02   0.000000E+00  -0.129798E-02
  5067   0.557118E-01   0.192808E-02   0.000000E+00  -0.130934E-02
  5068   0.555313E-01   0.192968E-02   0.000000E+00  -0.132093E-02
  5069   0.553365E-01   0.193116E-02   0.000000E+00  -0.133275E-02
  5070   0.551721E-01   0.193268E-02   0.000000E+00  -0.134464E-02
  5071   0.550009E-01   0.193415E-02   0.000000E+00  -0.135677E-02
  5072   0.548154E-01   0.193559E-02   0.000000E+00  -0.136913E-02
  5073   0.546453E-01   0.193699E-02   0.000000E+00  -0.138172E-02
  5074   0.544759E-01   0.193835E-02   0.000000E+00  -0.139447E-02
  5075   0.543070E-01   0.193967E-02   0.000000E+00  -0.140729E-02
  5076   0.541536E-01   0.194095E-02   0.000000E+00  -0.142050E-02
  5077   0.539785E-01   0.194227E-02   0.000000E+00  -0.143380E-02
  5078   0.538115E-01   0.194347E-02   0.000000E+00  -0.144702E-02
  5079   0.536524E-01   0.194449E-02   0.000000E+00  -0.146063E-02
  5080   0.535013E-01   0.194562E-02   0.000000E+00  -0.147425E-02
  5081   0.533434E-01   0.194678E-02   0.000000E+00  -0.148818E-02
  5082   0.531786E-01   0.194768E-02   0.000000E+00  -0.150205E-02
  5083   0.530218E-01   0.194870E-02   0.000000E+00  -0.151623E-02
  5084   0.528731E-01   0.194960E-02   0.000000E+00  -0.153041E-02
  5085   0.527174E-01   0.195054E-02   0.000000E+00  -0.154476E-02
  5086   0.525623E-01   0.195129E-02   0.000000E+00  -0.155913E-02
  5087   0.524152E-01   0.195208E-02   0.000000E+00  -0.157373E-02
  5088   0.522760E-01   0.195275E-02   0.000000E+00  -0.158849E-02
  5089   0.521300E-01   0.195347E-02   0.000000E+00  -0.160320E-02
  5090   0.519920E-01   0.195407E-02   0.000000E+00  -0.161814E-02
  5091   0.518470E-01   0.195456E-02   0.000000E+00  -0.163302E-02
  5092   0.517100E-01   0.195494E-02   0.000000E+00  -0.164807E-02
  5093   0.515736E-01   0.195536E-02   0.000000E+00  -0.166307E-02
  5094   0.514377E-01   0.195559E-02   0.000000E+00  -0.167837E-02
  5095   0.513171E-01   0.195586E-02   0.000000E+00  -0.169355E-02
  5096   0.511748E-01   0.195603E-02   0.000000E+00  -0.170874E-02
  5097   0.510479E-01   0.195615E-02   0.000000E+00  -0.172410E-02
  5098   0.509289E-01   0.195609E-02   0.000000E+00  -0.173941E-02
  5099   0.507956E-01   0.195607E-02   0.000000E+00  -0.175481E-02
  5100   0.506702E-01   0.195594E-02   0.000000E+00  -0.177023E-02
  5101   0.505453E-01   0.195577E-02   0.000000E+00  -0.178560E-02
  5102   0.504357E-01   0.195549E-02   0.000000E+00  -0.180106E-02
  5103   0.503118E-01   0.195510E-02   0.000000E+00  -0.181647E-02
  5104   0.501884E-01   0.195461E-02   0.000000E+00  -0.183190E-02
  5105   0.500729E-01   0.195415E-02   0.000000E+00  -0.184735E-02
  5106   0.499579E-01   0.195359E-02   0.000000E+00  -0.186283E-02
  5107   0.498434E-01   0.195284E-02   0.000000E+00  -0.187810E-02
  5108   0.497367E-01   0.195205E-02   0.000000E+00  -0.189363E-02
  5109   0.496306E-01   0.195123E-02   0.000000E+00  -0.190888E-02
  5110   0.495175E-01   0.195038E-02   0.000000E+00  -0.192415E-02
  5111   0.494048E-01   0.194934E-02   0.000000E+00  -0.193945E-02
  5112   0.493001E-01   0.194835E-02   0.000000E+00  -0.195471E-02
  5113   0.492032E-01   0.194710E-02   0.000000E+00  -0.196991E-02
  5114   0.490919E-01   0.194581E-02   0.000000E+00  -0.198506E-02
  5115   0.489886E-01   0.194449E-02   0.000000E+00  -0.200002E-02
  5116   0.488856E-01   0.194306E-02   0.000000E+00  -0.201501E-02
  5117   0.487980E-01   0.194153E-02   0.000000E+00  -0.202995E-02
  5118   0.486959E-01   0.193996E-02   0.000000E+00  -0.204470E-02
  5119   0.486092E-01   0.193828E-02   0.000000E+00  -0.205940E-02
  5120   0.485154E-01   0.193650E-02   0.000000E+00  -0.207398E-02
  5121   0.484221E-01   0.193460E-02   0.000000E+00  -0.208845E-02
  5122   0.483366E-01   0.193268E-02   0.000000E+00  -0.210302E-02
  5123   0.482516E-01   0.193050E-02   0.000000E+00  -0.211717E-02
  5124   0.481521E-01   0.192851E-02   0.000000E+00  -0.213135E-02
  5125   0.480753E-01   0.192619E-02   0.000000E+00  -0.214542E-02
  5126   0.479915E-01   0.192384E-02   0.000000E+00  -0.215930E-02
  5127   0.479081E-01   0.192153E-02   0.000000E+00  -0.217306E-02
  5128   0.478177E-01   0.191904E-02   0.000000E+00  -0.218678E-02
  5129   0.477426E-01   0.191645E-02   0.000000E+00  -0.220016E-02
  5130   0.476604E-01   0.191375E-02   0.000000E+00  -0.221343E-02
  5131   0.475860E-01   0.191094E-02   0.000000E+00  -0.222666E-02
  5132   0.474972E-01   0.190817E-02   0.000000E+00  -0.223955E-02
  5133   0.474310E-01   0.190515E-02   0.000000E+00  -0.225247E-02
  5134   0.473579E-01   0.190218E-02   0.000000E+00  -0.226514E-02
  5135   0.472776E-01   0.189910E-02   0.000000E+00  -0.227762E-02
  5136   0.472052E-01   0.189584E-02   0.000000E+00  -0.228991E-02
  5137   0.471331E-01   0.189254E-02   0.000000E+00  -0.230202E-02
  5138   0.470614E-01   0.188922E-02   0.000000E+00  -0.231394E-02
  5139   0.469975E-01   0.188572E-02   0.000000E+00  -0.232553E-02
  5140   0.469339E-01   0.188211E-02   0.000000E+00  -0.233715E-02
  5141   0.468633E-01   0.187848E-02   0.000000E+00  -0.234845E-02
  5142   0.467931E-01   0.187474E-02   0.000000E+00  -0.235949E-02
  5143   0.467232E-01   0.187097E-02   0.000000E+00  -0.237041E-02
  5144   0.466685E-01   0.186702E-02   0.000000E+00  -0.238101E-02
  5145   0.466067E-01   0.186296E-02   0.000000E+00  -0.239143E-02
  5146   0.465378E-01   0.185888E-02   0.000000E+00  -0.240174E-02
  5147   0.464767E-01   0.185484E-02   0.000000E+00  -0.241172E-02
  5148   0.464233E-01   0.185055E-02   0.000000E+00  -0.242144E-02
  5149   0.463555E-01   0.184623E-02   0.000000E+00  -0.243098E-02
  5150   0.462953E-01   0.184173E-02   0.000000E+00  -0.244013E-02
  5151   0.462430E-01   0.183728E-02   0.000000E+00  -0.244924E-02
  5152   0.461909E-01   0.183265E-02   0.000000E+00  -0.245795E-02
  5153   0.461317E-01   0.182807E-02   0.000000E+00  -0.246648E-02
  5154   0.460877E-01   0.182330E-02   0.000000E+00  -0.247476E-02
  5155   0.460218E-01   0.181859E-02   0.000000E+00  -0.248279E-02
  5156   0.459710E-01   0.181355E-02   0.000000E+00  -0.249049E-02
  5157   0.459204E-01   0.180863E-02   0.000000E+00  -0.249794E-02
  5158   0.458628E-01   0.180368E-02   0.000000E+00  -0.250522E-02
  5159   0.458129E-01   0.179848E-02   0.000000E+00  -0.251210E-02
  5160   0.457558E-01   0.179333E-02   0.000000E+00  -0.251880E-02
  5161   0.457065E-01   0.178815E-02   0.000000E+00  -0.252511E-02
  5162   0.456574E-01   0.178271E-02   0.000000E+00  -0.253131E-02
  5163   0.456086E-01   0.177733E-02   0.000000E+00  -0.253720E-02
  5164   0.455601E-01   0.177177E-02   0.000000E+00  -0.254261E-02
  5165   0.455119E-01   0.176626E-02   0.000000E+00  -0.254800E-02
  5166   0.454639E-01   0.176072E-02   0.000000E+00  -0.255307E-02
  5167   0.454162E-01   0.175500E-02   0.000000E+00  -0.255767E-02
  5168   0.453762E-01   0.174933E-02   0.000000E+00  -0.256210E-02
  5169   0.453216E-01   0.174334E-02   0.000000E+00  -0.256621E-02
  5170   0.452746E-01   0.173755E-02   0.000000E+00  -0.257015E-02
  5171   0.452354E-01   0.173158E-02   0.000000E+00  -0.257362E-02
  5172   0.451890E-01   0.172551E-02   0.000000E+00  -0.257685E-02
  5173   0.451428E-01   0.171948E-02   0.000000E+00  -0.257976E-02
  5174   0.450968E-01   0.171329E-02   0.000000E+00  -0.258243E-02
  5175   0.450585E-01   0.170714E-02   0.000000E+00  -0.258470E-02
  5176   0.450131E-01   0.170082E-02   0.000000E+00  -0.258674E-02
  5177   0.449604E-01   0.169454E-02   0.000000E+00  -0.258861E-02
  5178   0.449228E-01   0.168809E-02   0.000000E+00  -0.258994E-02
  5179   0.448780E-01   0.168184E-02   0.000000E+00  -0.259110E-02
  5180   0.448408E-01   0.167527E-02   0.000000E+00  -0.259195E-02
  5181   0.447890E-01   0.166875E-02   0.000000E+00  -0.259242E-02
  5182   0.447448E-01   0.166213E-02   0.000000E+00  -0.259271E-02
  5183   0.447083E-01   0.165555E-02   0.000000E+00  -0.259270E-02
  5184   0.446645E-01   0.164888E-02   0.000000E+00  -0.259230E-02
  5185   0.446136E-01   0.164218E-02   0.000000E+00  -0.259158E-02
  5186   0.445776E-01   0.163531E-02   0.000000E+00  -0.259063E-02
  5187   0.445345E-01   0.162857E-02   0.000000E+00  -0.258937E-02
  5188   0.444989E-01   0.162173E-02   0.000000E+00  -0.258795E-02
  5189   0.444487E-01   0.161486E-02   0.000000E+00  -0.258599E-02
  5190   0.444135E-01   0.160782E-02   0.000000E+00  -0.258387E-02
  5191   0.443711E-01   0.160090E-02   0.000000E+00  -0.258137E-02
  5192   0.443214E-01   0.159382E-02   0.000000E+00  -0.257863E-02
  5193   0.442793E-01   0.158685E-02   0.000000E+00  -0.257551E-02
  5194   0.442374E-01   0.157965E-02   0.000000E+00  -0.257224E-02
  5195   0.441957E-01   0.157256E-02   0.000000E+00  -0.256850E-02
  5196   0.441615E-01   0.156538E-02   0.000000E+00  -0.256461E-02
  5197   0.441201E-01   0.155825E-02   0.000000E+00  -0.256041E-02
  5198   0.440788E-01   0.155103E-02   0.000000E+00  -0.255591E-02
  5199   0.440376E-01   0.154378E-02   0.000000E+00  -0.255110E-02
  5200   0.439892E-01   0.153658E-02   0.000000E+00  -0.254599E-02
  5201   0.439558E-01   0.152914E-02   0.000000E+00  -0.254057E-02
  5202   0.439151E-01   0.152197E-02   0.000000E+00  -0.253499E-02
  5203   0.438671E-01   0.151449E-02   0.000000E+00  -0.252897E-02
  5204   0.438267E-01   0.150720E-02   0.000000E+00  -0.252271E-02
  5205   0.437938E-01   0.149990E-02   0.000000E+00  -0.251623E-02
  5206   0.437462E-01   0.149242E-02   0.000000E+00  -0.250944E-02
  5207   0.437061E-01   0.148507E-02   0.000000E+00  -0.250228E-02
  5208   0.436587E-01   0.147755E-02   0.000000E+00  -0.249497E-02
  5209   0.436040E-01   0.147008E-02   0.000000E+00  -0.248750E-02
  5210   0.435643E-01   0.146266E-02   0.000000E+00  -0.247958E-02
  5211   0.435173E-01   0.145515E-02   0.000000E+00  -0.247144E-02
  5212   0.434703E-01   0.144762E-02   0.000000E+00  -0.246308E-02
  5213   0.434309E-01   0.144007E-02   0.000000E+00  -0.245434E-02
  5214   0.433841E-01   0.143265E-02   0.000000E+00  -0.244552E-02
  5215   0.433301E-01   0.142505E-02   0.000000E+00  -0.243634E-02
  5216   0.432909E-01   0.141752E-02   0.000000E+00  -0.242700E-02
  5217   0.432444E-01   0.141003E-02   0.000000E+00  -0.241722E-02
  5218   0.432054E-01   0.140252E-02   0.000000E+00  -0.240736E-02
  5219   0.431517E-01   0.139485E-02   0.000000E+00  -0.239721E-02
  5220   0.431129E-01   0.138738E-02   0.000000E+00  -0.238684E-02
  5221   0.430518E-01   0.137974E-02   0.000000E+00  -0.237624E-02
  5222   0.430131E-01   0.137230E-02   0.000000E+00  -0.236550E-02
  5223   0.429671E-01   0.136470E-02   0.000000E+00  -0.235432E-02
  5224   0.429137E-01   0.135730E-02   0.000000E+00  -0.234299E-02
  5225   0.428677E-01   0.134981E-02   0.000000E+00  -0.233151E-02
  5226   0.428218E-01   0.134229E-02   0.000000E+00  -0.231975E-02
  5227   0.427686E-01   0.133484E-02   0.000000E+00  -0.230791E-02
  5228   0.427228E-01   0.132728E-02   0.000000E+00  -0.229571E-02
  5229   0.426770E-01   0.131986E-02   0.000000E+00  -0.228344E-02
  5230   0.426239E-01   0.131235E-02   0.000000E+00  -0.227088E-02
  5231   0.425782E-01   0.130489E-02   0.000000E+00  -0.225810E-02
  5232   0.425177E-01   0.129741E-02   0.000000E+00  -0.224510E-02
  5233   0.424647E-01   0.129007E-02   0.000000E+00  -0.223197E-02
  5234   0.424116E-01   0.128263E-02   0.000000E+00  -0.221869E-02
  5235   0.423586E-01   0.127517E-02   0.000000E+00  -0.220513E-02
  5236   0.423056E-01   0.126785E-02   0.000000E+00  -0.219142E-02
  5237   0.422527E-01   0.126043E-02   0.000000E+00  -0.217758E-02
  5238   0.421997E-01   0.125315E-02   0.000000E+00  -0.216360E-02
  5239   0.421393E-01   0.124577E-02   0.000000E+00  -0.214940E-02
  5240   0.420789E-01   0.123845E-02   0.000000E+00  -0.213507E-02
  5241   0.420334E-01   0.123118E-02   0.000000E+00  -0.212052E-02
  5242   0.419730E-01   0.122390E-02   0.000000E+00  -0.210584E-02
  5243   0.419126E-01   0.121668E-02   0.000000E+00  -0.209110E-02
  5244   0.418670E-01   0.120951E-02   0.000000E+00  -0.207622E-02
  5245   0.417991E-01   0.120233E-02   0.000000E+00  -0.206106E-02
  5246   0.417461E-01   0.119513E-02   0.000000E+00  -0.204583E-02
  5247   0.416931E-01   0.118807E-02   0.000000E+00  -0.203047E-02
  5248   0.416251E-01   0.118098E-02   0.000000E+00  -0.201505E-02
  5249   0.415720E-01   0.117396E-02   0.000000E+00  -0.199943E-02
  5250   0.415115E-01   0.116692E-02   0.000000E+00  -0.198367E-02
  5251   0.414509E-01   0.115994E-02   0.000000E+00  -0.196777E-02
  5252   0.413828E-01   0.115294E-02   0.000000E+00  -0.195190E-02
  5253   0.413295E-01   0.114600E-02   0.000000E+00  -0.193581E-02
  5254   0.412688E-01   0.113919E-02   0.000000E+00  -0.191960E-02
  5255   0.412006E-01   0.113222E-02   0.000000E+00  -0.190333E-02
  5256   0.411471E-01   0.112546E-02   0.000000E+00  -0.188707E-02
  5257   0.410788E-01   0.111861E-02   0.000000E+00  -0.187069E-02
  5258   0.410178E-01   0.111189E-02   0.000000E+00  -0.185418E-02
  5259   0.409494E-01   0.110509E-02   0.000000E+00  -0.183761E-02
  5260   0.408883E-01   0.109849E-02   0.000000E+00  -0.182099E-02
  5261   0.408271E-01   0.109188E-02   0.000000E+00  -0.180432E-02
  5262   0.407658E-01   0.108518E-02   0.000000E+00  -0.178759E-02
  5263   0.406970E-01   0.107868E-02   0.000000E+00  -0.177073E-02
  5264   0.406282E-01   0.107218E-02   0.000000E+00  -0.175390E-02
  5265   0.405592E-01   0.106566E-02   0.000000E+00  -0.173686E-02
  5266   0.404976E-01   0.105927E-02   0.000000E+00  -0.172000E-02
  5267   0.404359E-01   0.105287E-02   0.000000E+00  -0.170294E-02
  5268   0.403593E-01   0.104653E-02   0.000000E+00  -0.168590E-02
  5269   0.402974E-01   0.104025E-02   0.000000E+00  -0.166881E-02
  5270   0.402279E-01   0.103396E-02   0.000000E+00  -0.165174E-02
  5271   0.401510E-01   0.102773E-02   0.000000E+00  -0.163463E-02
  5272   0.400887E-01   0.102156E-02   0.000000E+00  -0.161747E-02
  5273   0.400190E-01   0.101553E-02   0.000000E+00  -0.160033E-02
  5274   0.399565E-01   0.100941E-02   0.000000E+00  -0.158315E-02
  5275   0.398865E-01   0.100335E-02   0.000000E+00  -0.156599E-02
  5276   0.398238E-01   0.997355E-03   0.000000E+00  -0.154878E-02
  5277   0.397535E-01   0.991420E-03   0.000000E+00  -0.153168E-02
  5278   0.396756E-01   0.985473E-03   0.000000E+00  -0.151453E-02
  5279   0.396051E-01   0.979737E-03   0.000000E+00  -0.149734E-02
  5280   0.395344E-01   0.973914E-03   0.000000E+00  -0.148025E-02
  5281   0.394710E-01   0.968154E-03   0.000000E+00  -0.146319E-02
  5282   0.393925E-01   0.962530E-03   0.000000E+00  -0.144609E-02
  5283   0.393214E-01   0.956821E-03   0.000000E+00  -0.142901E-02
  5284   0.392575E-01   0.951249E-03   0.000000E+00  -0.141197E-02
  5285   0.391786E-01   0.945740E-03   0.000000E+00  -0.139503E-02
  5286   0.391070E-01   0.940220E-03   0.000000E+00  -0.137813E-02
  5287   0.390427E-01   0.934689E-03   0.000000E+00  -0.136125E-02
  5288   0.389707E-01   0.929369E-03   0.000000E+00  -0.134449E-02
  5289   0.388911E-01   0.924039E-03   0.000000E+00  -0.132761E-02
  5290   0.388188E-01   0.918698E-03   0.000000E+00  -0.131091E-02
  5291   0.387537E-01   0.913421E-03   0.000000E+00  -0.129425E-02
  5292   0.386736E-01   0.908208E-03   0.000000E+00  -0.127769E-02
  5293   0.386008E-01   0.903133E-03   0.000000E+00  -0.126117E-02
  5294   0.385351E-01   0.897974E-03   0.000000E+00  -0.124476E-02
  5295   0.384544E-01   0.892879E-03   0.000000E+00  -0.122847E-02
  5296   0.383884E-01   0.887849E-03   0.000000E+00  -0.121213E-02
  5297   0.383147E-01   0.882957E-03   0.000000E+00  -0.119590E-02
  5298   0.382334E-01   0.877981E-03   0.000000E+00  -0.117987E-02
  5299   0.381668E-01   0.873145E-03   0.000000E+00  -0.116379E-02
  5300   0.380925E-01   0.868299E-03   0.000000E+00  -0.114790E-02
  5301   0.380180E-01   0.863519E-03   0.000000E+00  -0.113213E-02
  5302   0.379432E-01   0.858877E-03   0.000000E+00  -0.111632E-02
  5303   0.378683E-01   0.854227E-03   0.000000E+00  -0.110077E-02
  5304   0.377931E-01   0.849568E-03   0.000000E+00  -0.108527E-02
  5305   0.377177E-01   0.844975E-03   0.000000E+00  -0.106980E-02
  5306   0.376420E-01   0.840447E-03   0.000000E+00  -0.105453E-02
  5307   0.375661E-01   0.835986E-03   0.000000E+00  -0.103929E-02
  5308   0.374900E-01   0.831516E-03   0.000000E+00  -0.102425E-02
  5309   0.374284E-01   0.827186E-03   0.000000E+00  -0.100940E-02
  5310   0.373444E-01   0.822849E-03   0.000000E+00  -0.994588E-03
  5311   0.372749E-01   0.818652E-03   0.000000E+00  -0.979823E-03
  5312   0.372052E-01   0.814373E-03   0.000000E+00  -0.965399E-03
  5313   0.371278E-01   0.810161E-03   0.000000E+00  -0.951020E-03
  5314   0.370575E-01   0.806015E-03   0.000000E+00  -0.936760E-03
  5315   0.369870E-01   0.801937E-03   0.000000E+00  -0.922546E-03
  5316   0.369162E-01   0.797851E-03   0.000000E+00  -0.908600E-03
  5317   0.368452E-01   0.793832E-03   0.000000E+00  -0.894701E-03
  5318   0.367664E-01   0.789881E-03   0.000000E+00  -0.881071E-03
  5319   0.366948E-01   0.785923E-03   0.000000E+00  -0.867489E-03
  5320   0.366229E-01   0.781958E-03   0.000000E+00  -0.854029E-03
  5321   0.365507E-01   0.778136E-03   0.000000E+00  -0.840766E-03
  5322   0.364782E-01   0.774306E-03   0.000000E+00  -0.827700E-03
  5323   0.364054E-01   0.770694E-03   0.000000E+00  -0.814757E-03
  5324   0.363316E-01   0.766926E-03   0.000000E+00  -0.802013E-03
  5325   0.362626E-01   0.763227E-03   0.000000E+00  -0.789393E-03
  5326   0.361934E-01   0.759671E-03   0.000000E+00  -0.776972E-03
  5327   0.361238E-01   0.756034E-03   0.000000E+00  -0.764676E-03
  5328   0.360473E-01   0.752541E-03   0.000000E+00  -0.752506E-03
  5329   0.359845E-01   0.749042E-03   0.000000E+00  -0.740611E-03
  5330   0.359147E-01   0.745537E-03   0.000000E+00  -0.728843E-03
  5331   0.358446E-01   0.742102E-03   0.000000E+00  -0.717276E-03
  5332   0.357735E-01   0.738810E-03   0.000000E+00  -0.705763E-03
  5333   0.357101E-01   0.735439E-03   0.000000E+00  -0.694526E-03
  5334   0.356390E-01   0.732063E-03   0.000000E+00  -0.683418E-03
  5335   0.355669E-01   0.728756E-03   0.000000E+00  -0.672439E-03
  5336   0.355025E-01   0.725520E-03   0.000000E+00  -0.661664E-03
  5337   0.354378E-01   0.722353E-03   0.000000E+00  -0.651167E-03
  5338   0.353698E-01   0.719181E-03   0.000000E+00  -0.640800E-03
  5339   0.353037E-01   0.716006E-03   0.000000E+00  -0.630565E-03
  5340   0.352379E-01   0.712901E-03   0.000000E+00  -0.620535E-03
  5341   0.351733E-01   0.709866E-03   0.000000E+00  -0.610785E-03
  5342   0.351090E-01   0.706753E-03   0.000000E+00  -0.601094E-03
  5343   0.350451E-01   0.703785E-03   0.000000E+00  -0.591683E-03
  5344   0.349808E-01   0.700739E-03   0.000000E+00  -0.582332E-03
  5345   0.349184E-01   0.697838E-03   0.000000E+00  -0.573263E-03
  5346   0.348549E-01   0.694935E-03   0.000000E+00  -0.564328E-03
  5347   0.347917E-01   0.692027E-03   0.000000E+00  -0.555602E-03
  5348   0.347312E-01   0.689117E-03   0.000000E+00  -0.547010E-03
  5349   0.346694E-01   0.686353E-03   0.000000E+00  -0.538703E-03
  5350   0.346088E-01   0.683586E-03   0.000000E+00  -0.530532E-03
  5351   0.345478E-01   0.680742E-03   0.000000E+00  -0.522572E-03
  5352   0.344886E-01   0.677970E-03   0.000000E+00  -0.514823E-03
  5353   0.344290E-01   0.675195E-03   0.000000E+00  -0.507137E-03
  5354   0.343704E-01   0.672493E-03   0.000000E+00  -0.499737E-03
  5355   0.343123E-01   0.669863E-03   0.000000E+00  -0.492476E-03
  5356   0.342551E-01   0.667156E-03   0.000000E+00  -0.485428E-03
  5357   0.341976E-01   0.664522E-03   0.000000E+00  -0.478519E-03
  5358   0.341418E-01   0.661961E-03   0.000000E+00  -0.471898E-03
  5359   0.340864E-01   0.659324E-03   0.000000E+00  -0.465417E-03
  5360   0.340306E-01   0.656759E-03   0.000000E+00  -0.459077E-03
  5361   0.339772E-01   0.654194E-03   0.000000E+00  -0.452952E-03
  5362   0.339227E-01   0.651627E-03   0.000000E+00  -0.447044E-03
  5363   0.338693E-01   0.649207E-03   0.000000E+00  -0.441351E-03
  5364   0.338169E-01   0.646639E-03   0.000000E+00  -0.435727E-03
  5365   0.337648E-01   0.644218E-03   0.000000E+00  -0.430394E-03
  5366   0.337137E-01   0.641722E-03   0.000000E+00  -0.425130E-03
  5367   0.336629E-01   0.639300E-03   0.000000E+00  -0.420084E-03
  5368   0.336131E-01   0.636878E-03   0.000000E+00  -0.415257E-03
  5369   0.335636E-01   0.634455E-03   0.000000E+00  -0.410575E-03
  5370   0.335151E-01   0.632032E-03   0.000000E+00  -0.406187E-03
  5371   0.334677E-01   0.629684E-03   0.000000E+00  -0.401870E-03
  5372   0.334205E-01   0.627336E-03   0.000000E+00  -0.397773E-03
  5373   0.333736E-01   0.624913E-03   0.000000E+00  -0.393823E-03
  5374   0.333284E-01   0.622566E-03   0.000000E+00  -0.390020E-03
  5375   0.332835E-01   0.620219E-03   0.000000E+00  -0.386440E-03
  5376   0.332388E-01   0.617947E-03   0.000000E+00  -0.383007E-03
  5377   0.331952E-01   0.615602E-03   0.000000E+00  -0.379722E-03
  5378   0.331525E-01   0.613331E-03   0.000000E+00  -0.376661E-03
  5379   0.331101E-01   0.611062E-03   0.000000E+00  -0.373749E-03
  5380   0.330671E-01   0.608646E-03   0.000000E+00  -0.370987E-03
  5381   0.330267E-01   0.606454E-03   0.000000E+00  -0.368450E-03
  5382   0.329879E-01   0.604189E-03   0.000000E+00  -0.365990E-03
  5383   0.329479E-01   0.601925E-03   0.000000E+00  -0.363754E-03
  5384   0.329096E-01   0.599589E-03   0.000000E+00  -0.361745E-03
  5385   0.328723E-01   0.597404E-03   0.000000E+00  -0.359740E-03
